DateTime,No.,Longitude,Latitude,Serving RSRP_All Logs,Serving RSRQ_All Logs,Serving RSSI_All Logs,Serving PCC SINR_All Logs,Serving DL EARFCN_All Logs,PCC PHY Throughput DL_All Logs,PDCP Throughput DL_All Logs
2017-04-01 12:52:27.500 ,655,3.35737994 ,6.61528954 ,-95.68,-8.76,-72.89,4.17,1876,4736.1,1814.86
2017-04-01 12:52:28.500 ,656,3.35735594 ,6.61527014 ,-96.43,-7.84,-74.51,4.78,1876,3724.91,2312.21
2017-04-01 12:52:29.500 ,657,3.35732646 ,6.61524739 ,-95.89,-7.13,-74.75,4.34,1876,3801.5,3889.22
2017-04-01 12:52:30.500 ,658,3.35729650 ,6.61522448 ,-95.47,-8.84,-72.53,7.17,1876,5171.85,5617.77
2017-04-01 12:52:31.500 ,659,3.35727272 ,6.61520630 ,-95.69,-7.7,-73.83,6.47,1876,6493.67,5209.5
2017-04-01 12:52:32.500 ,660,3.35724410 ,6.61518441 ,-95.01,-8.8,-72.11,6.07,1876,5877.63,5421.17
2017-04-01 12:52:33.500 ,661,3.35721721 ,6.61516028 ,-93.51,-8.85,-70.51,9.46,1876,6072.72,6200.01
2017-04-01 12:52:34.500 ,662,3.35719269 ,6.61513602 ,-91.76,-8.81,-68.7,11.03,1876,8355.49,7372.92
2017-04-01 12:52:35.500 ,663,3.35716030 ,6.61508879 ,-89.81,-9.26,-66.49,12.24,1876,8878.7,8380.17
2017-04-01 12:52:36.500 ,664,3.35714449 ,6.61505560 ,-95.16,-8.95,-72.14,7.24,1876,8259.45,5386.05
2017-04-01 12:52:37.500 ,665,3.35713916 ,6.61502199 ,-97.06,-8.44,-74.55,6.46,1876,6027.04,4995.98
2017-04-01 12:52:38.500 ,666,3.35713833 ,6.61501333 ,-95.56,-9.04,-72.44,7.45,1876,5458.25,4917.19
2017-04-01 12:52:39.500 ,667,3.35713624 ,6.61497035 ,-94.68,-8.7,-71.91,7.46,1876,6115.68,5428.38
2017-04-01 12:52:40.500 ,668,3.35713265 ,6.61492152 ,-93.91,-8.69,-71.02,8.9,1876,6590.64,6604.09
2017-04-01 12:52:41.500 ,669,3.35712794 ,6.61488930 ,-95.57,-8.56,-72.89,7.24,1876,6613.84,5054.03
2017-04-01 12:52:42.500 ,670,3.35712552 ,6.61486447 ,-95.09,-9.32,-71.55,8.96,1876,6623.89,6714.7
2017-04-01 12:52:43.500 ,671,3.35712500 ,6.61485667 ,-96.27,-9.21,-72.87,7.26,1876,7142.58,5687.33
2017-04-01 12:52:44.500 ,672,3.35712500 ,6.61483301 ,-92.43,-9.08,-69.13,10.0,1876,6880.65,6668.48
2017-04-01 12:52:45.500 ,673,3.35712603 ,6.61481340 ,-92.07,-9.18,-68.84,10.78,1876,8129.2,6883.66
2017-04-01 12:52:46.500 ,674,3.35712865 ,6.61479844 ,-93.32,-9.41,-69.83,8.74,1876,9089.87,6288.85
2017-04-01 12:52:47.500 ,675,3.35713200 ,6.61477867 ,-91.7,-9.1,-68.58,11.31,1876,6755.94,6881.87
2017-04-01 12:52:48.500 ,676,3.35713333 ,6.61477000 ,-91.45,-9.31,-68.08,10.76,1876,8580.44,7419.81
2017-04-01 12:52:49.500 ,677,3.35713007 ,6.61474166 ,-88.28,-9.26,-65.0,12.06,1876,8726.43,6522.17
2017-04-01 12:52:50.500 ,678,3.35712342 ,6.61471388 ,-88.28,-9.21,-65.02,13.01,1876,10256.23,9505.17
2017-04-01 12:52:51.500 ,679,3.35711564 ,6.61469106 ,-90.72,-9.17,-67.5,11.53,1876,9715.8,7664.72
2017-04-01 12:52:52.500 ,680,3.35710976 ,6.61466308 ,-89.28,-9.2,-65.85,13.28,1876,9343.5,9196.16
2017-04-01 12:52:53.500 ,681,3.35710833 ,6.61465167 ,-87.55,-8.71,-64.78,14.07,1876,10951.31,10172.59
2017-04-01 12:52:54.500 ,682,3.35710937 ,6.61461914 ,-87.6,-8.8,-64.75,14.02,1876,12550.06,10708.71
2017-04-01 12:52:55.500 ,683,3.35711283 ,6.61458677 ,-87.81,-9.05,-64.72,14.11,1876,10383.18,10522.13
2017-04-01 12:52:56.500 ,684,3.35711860 ,6.61456496 ,-88.44,-8.7,-65.71,13.41,1876,12037.27,10173.25
2017-04-01 12:52:57.500 ,685,3.35712077 ,6.61454693 ,-89.02,-8.32,-66.67,13.84,1876,11431.61,10290.14
2017-04-01 12:52:58.500 ,686,3.35712000 ,6.61454000 ,-88.24,-8.45,-65.78,13.16,1876,11222.18,9714.87
2017-04-01 12:52:59.500 ,687,3.35711827 ,6.61453049 ,-92.35,-8.27,-69.98,10.26,1876,9745.44,7627.6
2017-04-01 12:53:00.500 ,688,3.35711667 ,6.61452167 ,-91.83,-8.9,-68.69,11.44,1876,8688.18,8184.62
2017-04-01 12:53:01.500 ,689,3.35711667 ,6.61452167 ,-90.55,-8.61,-67.91,11.45,1876,8988.96,7367.66
2017-04-01 12:53:02.500 ,690,3.35711667 ,6.61452167 ,-93.57,-9.08,-70.31,9.76,1876,8856.5,7235.74
2017-04-01 12:53:03.500 ,691,3.35711667 ,6.61452167 ,-93.2,-8.45,-70.62,9.53,1876,8049.28,6306.95
2017-04-01 12:53:04.500 ,692,3.35711528 ,6.61452236 ,-92.46,-8.75,-69.66,10.96,1876,7743.26,8022.6
2017-04-01 12:53:05.500 ,693,3.35711088 ,6.61452170 ,-91.24,-9.44,-67.72,11.63,1876,9173.78,7428.45
2017-04-01 12:53:06.500 ,694,3.35710515 ,6.61451746 ,-91.79,-8.48,-69.15,11.12,1876,8355.09,8064.29
2017-04-01 12:53:07.500 ,695,3.35709792 ,6.61451073 ,-90.71,-8.32,-68.21,11.33,1876,8743.45,7085.07
2017-04-01 12:53:08.500 ,696,3.35709009 ,6.61450306 ,-90.0,-9.08,-66.87,12.63,1876,9461.62,8401.97
2017-04-01 12:53:09.500 ,697,3.35708203 ,6.61449852 ,-92.92,-9.12,-69.7,10.56,1876,10157.27,7416.35
2017-04-01 12:53:10.500 ,698,3.35706837 ,6.61449102 ,-90.31,-9.09,-67.12,13.45,1876,8510.06,9349.18
2017-04-01 12:53:11.500 ,699,3.35705115 ,6.61448173 ,-92.44,-9.02,-69.24,11.24,1876,10753.85,8653.4
2017-04-01 12:53:12.500 ,700,3.35703574 ,6.61447423 ,-92.45,-9.11,-69.32,11.36,1876,9248.5,8305.61
2017-04-01 12:53:13.500 ,701,3.35702738 ,6.61447000 ,-92.38,-9.12,-69.15,11.23,1876,9584.74,5901.81
2017-04-01 12:53:14.500 ,702,3.35702422 ,6.61446922 ,-89.24,-9.01,-66.1,12.86,1876,8706.18,9634.81
2017-04-01 12:53:15.500 ,703,3.35701947 ,6.61446557 ,-85.63,-8.5,-63.03,15.25,1876,11703.68,12084.16
2017-04-01 12:53:16.500 ,704,3.35701292 ,6.61446241 ,-87.48,-8.63,-64.77,13.93,1876,13237.48,10401.48
2017-04-01 12:53:17.500 ,705,3.35699491 ,6.61445454 ,-87.19,-8.31,-64.78,14.29,1876,11264.24,9440.75
2017-04-01 12:53:18.500 ,706,3.35697586 ,6.61444502 ,-87.19,-8.75,-64.32,14.68,1876,11130.74,9058.83
2017-04-01 12:53:19.500 ,707,3.35694769 ,6.61442053 ,-87.19,-8.07,-65.0,14.89,1876,11016.65,10593.39
2017-04-01 12:53:20.500 ,708,3.35692751 ,6.61439419 ,-89.67,-8.3,-67.22,13.14,1876,12477.5,10192.86
2017-04-01 12:53:21.500 ,709,3.35691905 ,6.61436067 ,-89.96,-8.68,-67.2,12.98,1876,9078.75,9159.77
2017-04-01 12:53:22.500 ,710,3.35692684 ,6.61431603 ,-93.22,-9.1,-69.93,9.91,1876,11566.86,8111.21
2017-04-01 12:53:23.500 ,711,3.35693833 ,6.61428667 ,-96.76,-9.31,-73.35,6.71,1876,6882.22,4049.29
2017-04-01 12:53:24.500 ,712,3.35693928 ,6.61428524 ,-96.9,-9.16,-73.6,5.92,1876,5794.94,5229.68
2017-04-01 12:53:25.500 ,713,3.35696396 ,6.61424922 ,-96.43,-9.1,-73.08,6.06,1876,5628.08,4206.55
2017-04-01 12:53:26.500 ,714,3.35698906 ,6.61422278 ,-97.95,-9.55,-74.3,5.44,1876,5789.73,5244.91
2017-04-01 12:53:27.500 ,715,3.35701000 ,6.61420333 ,-96.83,-9.51,-73.27,6.29,1876,5512.51,4801.79
2017-04-01 12:53:28.500 ,716,3.35703045 ,6.61418828 ,-97.64,-10.09,-73.51,4.61,1876,5876.95,4200.84
2017-04-01 12:53:29.500 ,717,3.35705375 ,6.61418216 ,-95.96,-9.56,-72.37,6.58,1876,5069.47,4950.63
2017-04-01 12:53:30.500 ,718,3.35708500 ,6.61418500 ,-97.79,-9.7,-74.05,5.6,1876,6048.46,5185.05
2017-04-01 12:53:31.500 ,719,3.35710594 ,6.61419466 ,-96.68,-9.18,-73.34,6.53,1876,5245.03,4958.39
2017-04-01 12:53:32.500 ,720,3.35712613 ,6.61420798 ,-95.84,-9.14,-72.58,7.47,1876,6235.72,5454.51
2017-04-01 12:53:33.500 ,721,3.35714828 ,6.61422167 ,-97.06,-9.42,-73.5,6.05,1876,5870.3,4835.05
2017-04-01 12:53:34.500 ,722,3.35716914 ,6.61423560 ,-94.46,-9.29,-71.05,7.7,1876,6104.8,6067.39
2017-04-01 12:53:35.500 ,723,3.35718833 ,6.61425000 ,-94.95,-9.29,-71.58,8.05,1876,7301.83,6437.04
2017-04-01 12:53:36.500 ,724,3.35720799 ,6.61426059 ,-95.28,-8.91,-72.26,6.78,1876,6887.96,4970.37
2017-04-01 12:53:37.500 ,725,3.35723093 ,6.61427293 ,-95.02,-8.16,-72.79,6.47,1876,5397.41,4705.23
2017-04-01 12:53:38.500 ,726,3.35725438 ,6.61428469 ,-91.92,-8.56,-69.28,9.11,1876,6240.48,5242.23
2017-04-01 12:53:39.500 ,727,3.35727323 ,6.61429482 ,-95.44,-9.4,-71.95,7.17,1876,7163.16,5863.99
2017-04-01 12:53:40.500 ,728,3.35729991 ,6.61429822 ,-96.4,-9.03,-73.27,6.9,1876,6233.5,5514.8
2017-04-01 12:53:41.500 ,729,3.35732213 ,6.61429833 ,-95.51,-9.16,-72.23,7.82,1876,6096.07,5181.44
2017-04-01 12:53:42.500 ,730,3.35734334 ,6.61429222 ,-94.78,-9.11,-71.58,7.94,1876,7055.4,5951.99
2017-04-01 12:53:43.500 ,731,3.35736207 ,6.61428882 ,-96.23,-8.66,-73.48,6.28,1876,6330.63,5054.51
2017-04-01 12:53:44.500 ,732,3.35738259 ,6.61428540 ,-96.59,-8.62,-73.92,5.73,1876,5271.1,3984.17
2017-04-01 12:53:45.500 ,733,3.35742041 ,6.61430418 ,-95.93,-9.86,-72.04,6.36,1876,5698.86,4837.87
2017-04-01 12:53:46.500 ,734,3.35744360 ,6.61432128 ,-95.65,-9.33,-72.18,7.15,1876,5465.64,5662.22
2017-04-01 12:53:47.500 ,735,3.35746848 ,6.61433885 ,-97.62,-9.68,-73.88,6.13,1876,6455.22,5007.4
2017-04-01 12:53:48.500 ,736,3.35747500 ,6.61434333 ,-95.8,-9.55,-72.2,6.89,1876,5268.5,4872.51
2017-04-01 12:53:49.500 ,737,3.35752128 ,6.61437805 ,-95.58,-9.12,-72.34,7.82,1876,6164.21,5585.31
2017-04-01 12:53:50.500 ,738,3.35754718 ,6.61439715 ,-96.28,-9.14,-73.03,6.77,1876,6515.54,4685.92
2017-04-01 12:53:51.500 ,739,3.35757241 ,6.61441184 ,-97.25,-9.61,-73.55,5.96,1876,5694.7,4477.51
2017-04-01 12:53:52.500 ,740,3.35759779 ,6.61442751 ,-96.64,-9.44,-73.01,6.87,1876,5500.41,4857.83
2017-04-01 12:53:53.500 ,741,3.35760167 ,6.61443000 ,-95.8,-9.21,-72.53,7.15,1876,5827.54,5317.73
2017-04-01 12:53:54.500 ,742,3.35762746 ,6.61444719 ,-96.03,-9.51,-72.51,6.07,1876,5973.62,4720.29
2017-04-01 12:53:55.500 ,743,3.35765632 ,6.61446888 ,-95.62,-9.82,-71.78,6.28,1876,5606.95,4757.87
2017-04-01 12:53:56.500 ,744,3.35767609 ,6.61448535 ,-96.0,-9.71,-72.26,6.2,1876,5675.91,5134.98
2017-04-01 12:53:57.500 ,745,3.35769423 ,6.61450256 ,-95.72,-9.51,-72.11,6.79,1876,5415.28,4724.08
2017-04-01 12:53:58.500 ,746,3.35770000 ,6.61450833 ,-94.98,-9.47,-71.48,6.87,1876,5769.94,5111.95
2017-04-01 12:53:59.500 ,747,3.35772150 ,6.61453090 ,-94.35,-9.25,-71.09,6.97,1876,6216.96,5149.21
2017-04-01 12:54:00.500 ,748,3.35774187 ,6.61455092 ,-92.1,-8.6,-69.49,7.97,1876,6382.62,5483.27
2017-04-01 12:54:01.500 ,749,3.35775325 ,6.61456158 ,-91.52,-9.0,-68.43,10.27,1876,6590.71,6300.23
2017-04-01 12:54:02.500 ,750,3.35775957 ,6.61456887 ,-93.02,-8.9,-70.1,9.8,1876,8375.99,6603.97
2017-04-01 12:54:03.500 ,751,3.35776167 ,6.61457167 ,-93.74,-8.39,-71.29,9.32,1876,7388.25,5024.28
2017-04-01 12:54:04.500 ,752,3.35777069 ,6.61457890 ,-94.6,-8.99,-71.46,6.95,1876,7029.14,4243.36
2017-04-01 12:54:05.500 ,753,3.35778265 ,6.61458932 ,-94.29,-8.53,-71.58,7.52,1876,5621.76,5033.7
2017-04-01 12:54:06.500 ,754,3.35778953 ,6.61459529 ,-93.39,-9.06,-70.33,8.71,1876,6887.93,5999.98
2017-04-01 12:54:07.500 ,755,3.35779542 ,6.61459973 ,-93.16,-8.95,-70.01,9.64,1876,6862.01,6557.25
2017-04-01 12:54:08.500 ,756,3.35779833 ,6.61460167 ,-93.54,-8.77,-70.61,9.25,1876,8486.01,6928.7
2017-04-01 12:54:09.500 ,757,3.35780774 ,6.61460851 ,-93.73,-9.37,-70.31,8.08,1876,7028.23,5718.1
2017-04-01 12:54:10.500 ,758,3.35782483 ,6.61462135 ,-93.72,-9.29,-70.39,8.47,1876,6498.54,5301.93
2017-04-01 12:54:11.500 ,759,3.35784031 ,6.61463374 ,-94.91,-9.18,-71.65,7.85,1876,6595.04,5494.77
2017-04-01 12:54:12.500 ,760,3.35785882 ,6.61464808 ,-96.45,-8.48,-73.92,6.14,1876,6172.38,4644.74
2017-04-01 12:54:13.500 ,761,3.35786833 ,6.61465500 ,-96.81,-9.4,-73.35,4.85,1876,5677.66,4295.82
2017-04-01 12:54:14.500 ,762,3.35788227 ,6.61466387 ,-96.25,-9.49,-72.7,5.52,1876,4427.33,3554.34
2017-04-01 12:54:15.500 ,763,3.35791343 ,6.61468446 ,-96.3,-9.31,-72.91,5.95,1876,5037.99,4096.6
2017-04-01 12:54:16.500 ,764,3.35792948 ,6.61469659 ,-96.6,-8.98,-73.5,5.8,1876,4703.79,3509.85
2017-04-01 12:54:17.500 ,765,3.35794763 ,6.61471111 ,-97.1,-8.92,-74.08,4.5,1876,4846.64,3484.85
2017-04-01 12:54:18.500 ,766,3.35795667 ,6.61471833 ,-98.58,-9.38,-75.11,3.88,1876,4908.85,3584.58
2017-04-01 12:54:19.500 ,767,3.35796863 ,6.61473029 ,-99.52,-10.04,-75.41,3.62,1876,3682.91,3092.61
2017-04-01 12:54:20.500 ,768,3.35799867 ,6.61475672 ,-99.09,-9.76,-75.31,3.42,1876,3824.83,3427.15
2017-04-01 12:54:21.500 ,769,3.35801524 ,6.61476683 ,-99.49,-10.3,-74.94,3.67,1876,4349.05,3437.78
2017-04-01 12:54:22.500 ,770,3.35803562 ,6.61478229 ,-98.22,-9.86,-74.22,5.05,1876,4334.62,4365.53
2017-04-01 12:54:23.500 ,771,3.35805288 ,6.61479893 ,-97.3,-8.93,-74.28,5.12,1876,4886.18,4373.89
2017-04-01 12:54:24.500 ,772,3.35806691 ,6.61481038 ,-96.81,-9.33,-73.47,4.99,1876,5231.35,3842.69
2017-04-01 12:54:25.500 ,773,3.35807734 ,6.61481734 ,-96.52,-9.11,-73.41,5.78,1876,5168.24,4847.48
2017-04-01 12:54:26.500 ,774,3.35808214 ,6.61482167 ,-98.14,-9.6,-74.54,5.29,1876,5587.94,4821.24
2017-04-01 12:54:27.500 ,775,3.35808333 ,6.61482167 ,-98.66,-9.79,-74.85,5.19,1876,5473.86,4829.06
2017-04-01 12:54:28.500 ,776,3.35808378 ,6.61482212 ,-96.68,-9.68,-72.94,6.23,1876,5612.96,4655.8
2017-04-01 12:54:29.500 ,777,3.35808575 ,6.61482371 ,-97.9,-10.51,-72.75,3.11,1876,5280.01,2945.88
2017-04-01 12:54:30.500 ,778,3.35808833 ,6.61482587 ,-97.96,-10.96,-72.69,2.69,1876,3548.59,2902.91
2017-04-01 12:54:31.500 ,779,3.35808878 ,6.61482833 ,-98.23,-9.58,-74.29,3.83,1876,3555.48,3023.46
2017-04-01 12:54:32.500 ,780,3.35809000 ,6.61482857 ,-98.86,-9.66,-75.08,3.47,1876,3895.18,3374.02
2017-04-01 12:54:33.500 ,781,3.35809000 ,6.61483000 ,-98.53,-9.18,-75.19,3.33,1876,4224.3,3615.62
2017-04-01 12:54:34.500 ,782,3.35809000 ,6.61483000 ,-97.49,-10.31,-73.18,3.21,1876,4569.2,3153.51
2017-04-01 12:54:35.500 ,783,3.35809000 ,6.61483000 ,-97.35,-10.19,-73.16,3.4,1876,4419.31,3357.81
2017-04-01 12:54:36.500 ,784,3.35809000 ,6.61483000 ,-97.32,-10.01,-73.16,4.31,1876,4399.7,4114.07
2017-04-01 12:54:37.500 ,785,3.35809000 ,6.61483000 ,-98.36,-9.94,-74.33,3.79,1876,4839.45,4062.21
2017-04-01 12:54:38.500 ,786,3.35809000 ,6.61483000 ,-96.56,-9.06,-73.4,4.17,1876,4454.56,4119.51
2017-04-01 12:54:39.500 ,787,3.35809000 ,6.61483000 ,-96.01,-9.43,-72.46,4.85,1876,4878.68,4499.47
2017-04-01 12:54:40.500 ,788,3.35809000 ,6.61483000 ,-96.6,-9.43,-73.1,4.62,1876,5044.26,2947.65
2017-04-01 12:54:41.500 ,789,3.35808983 ,6.61483000 ,-96.13,-9.76,-72.37,5.09,1876,4184.53,2290.11
2017-04-01 12:54:42.500 ,790,3.35808833 ,6.61483000 ,-96.96,-9.41,-73.5,4.8,1876,4199.54,2524.34
2017-04-01 12:54:43.500 ,791,3.35808833 ,6.61483000 ,-96.6,-9.96,-72.62,4.77,1876,4965.74,4662.83
2017-04-01 12:54:44.500 ,792,3.35808669 ,6.61483000 ,-97.54,-9.85,-73.68,4.49,1876,5330.78,4424.39
2017-04-01 12:54:45.500 ,793,3.35808667 ,6.61483000 ,-96.6,-9.74,-72.84,5.12,1876,4642.98,3035.94
2017-04-01 12:54:46.500 ,794,3.35808667 ,6.61483000 ,-95.09,-8.89,-72.03,5.35,1876,4780.81,4519.44
2017-04-01 12:54:47.500 ,795,3.35808667 ,6.61483000 ,-95.08,-9.47,-71.57,6.11,1876,5784.89,4926.61
2017-04-01 12:54:48.500 ,796,3.35808667 ,6.61483000 ,-95.13,-9.06,-71.9,6.25,1876,5734.67,5130.42
2017-04-01 12:54:49.500 ,797,3.35808667 ,6.61483000 ,-95.13,-9.22,-71.66,6.02,1876,5813.02,5089.13
2017-04-01 12:54:50.500 ,798,3.35808667 ,6.61483000 ,-95.08,-9.37,-71.66,6.31,1876,5743.47,5105.37
2017-04-01 12:54:51.500 ,799,3.35808667 ,6.61483000 ,-95.89,-9.09,-72.79,5.51,1876,5980.18,4924.49
2017-04-01 12:54:52.500 ,800,3.35808667 ,6.61483000 ,-95.5,-9.05,-72.37,5.89,1876,5450.02,3542.73
2017-04-01 12:54:53.500 ,801,3.35808667 ,6.61483000 ,-95.96,-9.37,-72.54,5.36,1876,4487.63,2537.46
2017-04-01 12:54:54.500 ,802,3.35808667 ,6.61483000 ,-97.1,-9.54,-73.32,4.9,1876,4675.12,2130.59
2017-04-01 12:54:55.500 ,803,3.35808667 ,6.61483000 ,-96.9,-9.45,-73.33,4.62,1876,4354.25,2886.06
2017-04-01 12:54:56.500 ,804,3.35808667 ,6.61483000 ,-97.02,-9.34,-73.51,4.77,1876,5147.12,4157.56
2017-04-01 12:54:57.500 ,805,3.35808667 ,6.61483143 ,-97.21,-9.61,-73.59,4.54,1876,5167.83,4556.75
2017-04-01 12:54:58.500 ,806,3.35808667 ,6.61483167 ,-97.05,-9.2,-73.74,4.64,1876,5504.18,2740.02
2017-04-01 12:54:59.500 ,807,3.35808667 ,6.61483167 ,-97.29,-9.97,-73.32,4.16,1876,4895.09,3865.65
2017-04-01 12:55:00.500 ,808,3.35808415 ,6.61482915 ,-97.09,-9.11,-73.71,4.31,1876,4583.64,3695.26
2017-04-01 12:55:01.500 ,809,3.35808199 ,6.61482833 ,-96.01,-10.09,-71.84,4.79,1876,4624.29,4288.06
2017-04-01 12:55:02.500 ,810,3.35808167 ,6.61482833 ,-95.91,-9.46,-72.44,5.63,1876,5161.83,4362.86
2017-04-01 12:55:03.500 ,811,3.35808167 ,6.61482833 ,-96.79,-9.79,-72.96,4.73,1876,5314.68,4527.48
2017-04-01 12:55:04.500 ,812,3.35808167 ,6.61482833 ,-96.62,-9.16,-73.39,5.1,1876,4822.0,3807.52
2017-04-01 12:55:05.500 ,813,3.35808167 ,6.61482833 ,-98.39,-9.17,-75.09,4.91,1876,4904.58,4253.05
2017-04-01 12:55:06.500 ,814,3.35808167 ,6.61482833 ,-98.06,-8.78,-75.22,4.97,1876,5043.55,4599.23
2017-04-01 12:55:07.500 ,815,3.35808167 ,6.61482833 ,-98.5,-9.26,-75.24,4.05,1876,5212.23,3824.25
2017-04-01 12:55:08.500 ,816,3.35808167 ,6.61482833 ,-95.98,-9.64,-72.33,6.09,1876,5085.08,4332.86
2017-04-01 12:55:09.500 ,817,3.35808167 ,6.61482833 ,-96.32,-9.5,-72.81,6.03,1876,6376.56,5277.34
2017-04-01 12:55:10.500 ,818,3.35808167 ,6.61482941 ,-96.95,-9.45,-73.48,5.43,1876,5737.24,4893.25
2017-04-01 12:55:11.500 ,819,3.35808167 ,6.61483000 ,-95.85,-9.54,-72.29,5.68,1876,5914.1,5216.01
2017-04-01 12:55:12.500 ,820,3.35808167 ,6.61483000 ,-95.47,-9.66,-71.79,6.46,1876,6317.08,5548.28
2017-04-01 12:55:13.500 ,821,3.35808167 ,6.61483000 ,-95.75,-9.76,-71.98,6.64,1876,6474.06,5729.46
2017-04-01 12:55:14.500 ,822,3.35808167 ,6.61483000 ,-95.15,-9.69,-71.45,6.65,1876,6262.6,5610.56
2017-04-01 12:55:15.500 ,823,3.35808167 ,6.61483000 ,-95.96,-9.51,-72.45,5.68,1876,6317.93,4340.14
2017-04-01 12:55:16.500 ,824,3.35808167 ,6.61483000 ,-96.65,-9.4,-73.24,5.74,1876,5553.3,5140.38
2017-04-01 12:55:17.500 ,825,3.35808167 ,6.61483000 ,-95.8,-9.27,-72.52,6.09,1876,5244.69,3640.39
2017-04-01 12:55:18.500 ,826,3.35808167 ,6.61483000 ,-95.78,-9.61,-72.17,6.2,1876,5846.34,2822.72
2017-04-01 12:55:19.500 ,827,3.35808167 ,6.61483000 ,-96.51,-9.96,-72.53,6.17,1876,5472.51,2890.94
2017-04-01 12:55:20.500 ,828,3.35808167 ,6.61483000 ,-97.11,-9.32,-73.77,5.74,1876,5248.12,4385.2
2017-04-01 12:55:21.500 ,829,3.35808167 ,6.61483000 ,-95.79,-9.63,-72.16,6.64,1876,5677.82,4652.85
2017-04-01 12:55:22.500 ,830,3.35808167 ,6.61483000 ,-95.26,-9.13,-72.12,7.29,1876,6556.97,5257.17
2017-04-01 12:55:23.500 ,831,3.35808167 ,6.61483000 ,-94.93,-9.35,-71.56,7.31,1876,6791.93,5100.84
2017-04-01 12:55:24.500 ,832,3.35808167 ,6.61483000 ,-94.93,-9.36,-71.55,7.65,1876,6658.08,4826.97
2017-04-01 12:55:25.500 ,833,3.35808167 ,6.61483000 ,-95.44,-9.4,-72.04,7.42,1876,6544.89,5711.4
2017-04-01 12:55:26.500 ,834,3.35808167 ,6.61483000 ,-96.07,-9.41,-72.65,6.71,1876,6457.76,4859.56
2017-04-01 12:55:27.500 ,835,3.35808167 ,6.61483000 ,-96.87,-9.83,-73.04,5.4,1876,6080.13,4340.11
2017-04-01 12:55:28.500 ,836,3.35808167 ,6.61483000 ,-96.15,-9.42,-72.71,5.78,1876,5512.98,4916.65
2017-04-01 12:55:29.500 ,837,3.35808008 ,6.61482920 ,-95.28,-9.56,-71.71,7.02,1876,6031.35,4072.35
2017-04-01 12:55:30.500 ,838,3.35807833 ,6.61482833 ,-95.06,-9.46,-71.59,7.5,1876,6226.02,4878.46
2017-04-01 12:55:31.500 ,839,3.35807775 ,6.61482891 ,-94.9,-9.28,-71.6,7.58,1876,5910.9,2440.76
2017-04-01 12:55:32.500 ,840,3.35807603 ,6.61482936 ,-94.66,-9.62,-71.02,7.83,1876,5918.09,3046.36
2017-04-01 12:55:33.500 ,841,3.35807500 ,6.61482893 ,-95.34,-10.03,-71.29,7.0,1876,5338.29,2316.0
2017-04-01 12:55:34.500 ,842,3.35807446 ,6.61482892 ,-95.77,-9.77,-72.0,7.01,1876,5104.1,2282.15
2017-04-01 12:55:35.500 ,843,3.35807333 ,6.61482667 ,-97.34,-9.49,-73.82,5.63,1876,4662.09,1472.53
2017-04-01 12:55:36.500 ,844,3.35807224 ,6.61482667 ,-97.3,-8.86,-74.36,5.59,1876,3255.09,1745.99
2017-04-01 12:55:37.500 ,845,3.35806944 ,6.61482667 ,-99.36,-9.49,-75.84,4.0,1876,4151.23,1696.43
2017-04-01 12:55:38.500 ,846,3.35806887 ,6.61482827 ,-98.58,-8.97,-75.48,4.83,1876,3605.56,1800.66
2017-04-01 12:55:39.500 ,847,3.35807000 ,6.61483393 ,-99.26,-9.64,-75.58,4.24,1876,3982.31,1316.01
2017-04-01 12:55:40.500 ,848,3.35807050 ,6.61483934 ,-97.9,-9.54,-74.32,5.26,1876,3830.7,2621.58
2017-04-01 12:55:41.500 ,849,3.35807167 ,6.61484234 ,-98.26,-9.79,-74.39,5.35,1876,4220.5,1442.39
2017-04-01 12:55:42.500 ,850,3.35807167 ,6.61484801 ,-98.43,-8.32,-75.7,4.92,1876,3711.3,1905.02
2017-04-01 12:55:43.500 ,851,3.35807167 ,6.61485205 ,-97.02,-9.21,-73.45,6.17,1876,4298.6,2123.39
2017-04-01 12:55:44.500 ,852,3.35807120 ,6.61485380 ,-97.24,-9.43,-73.65,5.66,1876,4651.8,1850.38
2017-04-01 12:55:45.500 ,853,3.35807000 ,6.61485535 ,-96.08,-9.69,-72.33,5.77,1876,4626.13,2123.42
2017-04-01 12:55:46.500 ,854,3.35807000 ,6.61485667 ,-96.29,-10.08,-72.2,5.76,1876,4791.14,2556.73
2017-04-01 12:55:47.500 ,855,3.35806955 ,6.61485712 ,-95.75,-9.99,-71.75,6.3,1876,4775.46,2366.49
2017-04-01 12:55:48.500 ,856,3.35806833 ,6.61485833 ,-95.68,-9.83,-71.84,6.8,1876,5285.74,2711.21
2017-04-01 12:55:49.500 ,857,3.35806833 ,6.61485833 ,-95.86,-9.94,-71.9,7.24,1876,4586.45,2623.1
2017-04-01 12:55:50.500 ,858,3.35806833 ,6.61485833 ,-96.49,-9.55,-72.85,6.81,1876,5356.53,2919.61
2017-04-01 12:55:51.500 ,859,3.35806833 ,6.61485833 ,-96.78,-9.77,-72.98,6.02,1876,5100.93,2545.22
2017-04-01 12:55:52.500 ,860,3.35806833 ,6.61485833 ,-97.4,-9.68,-73.72,5.36,1876,4854.34,3048.42
2017-04-01 12:55:53.500 ,861,3.35806833 ,6.61485833 ,-98.79,-8.99,-75.74,4.78,1876,4415.59,2238.24
